provinceName,province_confirmedCount,updateTime
广东,1601,2020/6/6
香港,1102,2020/6/5
吉林,155,2020/6/5
台湾,443,2020/6/5
上海,677,2020/6/5
天津,192,2020/6/5
湖北,68135,2020/6/5
四川,578,2020/6/5
广东,1598,2020/6/5
内蒙古自治区,235,2020/6/5
香港,1099,2020/6/4
吉林,155,2020/6/4
上海,673,2020/6/4
北京,594,2020/6/4
内蒙古自治区,235,2020/6/4
广东,1598,2020/6/4
香港,1093,2020/6/3
吉林,155,2020/6/3
台湾,443,2020/6/3
江西,932,2020/6/3
黑龙江,947,2020/6/3
北京,594,2020/6/3
广东,1597,2020/6/3
香港,1093,2020/6/2
上海,673,2020/6/2
四川,577,2020/6/2
内蒙古自治区,235,2020/6/2
广东,1596,2020/6/2
吉林,155,2020/6/1
福建,358,2020/6/1
上海,672,2020/6/1
台湾,443,2020/6/1
香港,1087,2020/6/1
陕西,309,2020/6/1
湖北,68135,2020/6/1
四川,575,2020/6/1
广东,1595,2020/6/1
内蒙古自治区,235,2020/6/1
香港,1084,2020/5/31
台湾,442,2020/5/31
山东,792,2020/5/31
吉林,155,2020/5/31
山东,791,2020/5/30
台湾,442,2020/5/30
香港,1082,2020/5/30
内蒙古自治区,232,2020/5/30
湖北,68135,2020/5/30
上海,672,2020/5/30
广东,1593,2020/5/30
海南,169,2020/5/29
香港,1079,2020/5/29
吉林,155,2020/5/29
台湾,442,2020/5/29
上海,671,2020/5/29
香港,1066,2020/5/28
吉林,155,2020/5/28
台湾,441,2020/5/28
福建,358,2020/5/28
广东,1592,2020/5/28
上海,671,2020/5/28
香港,1066,2020/5/27
台湾,441,2020/5/27
上海,670,2020/5/27
湖北,68135,2020/5/27
内蒙古自治区,232,2020/5/27
香港,1065,2020/5/26
台湾,441,2020/5/26
上海,669,2020/5/26
福建,357,2020/5/26
内蒙古自治区,232,2020/5/26
辽宁,149,2020/5/26
台湾,441,2020/5/25
上海,668,2020/5/25
湖北,68135,2020/5/25
四川,564,2020/5/25
内蒙古自治区,227,2020/5/25
广东,1592,2020/5/25
天津,192,2020/5/25
香港,1065,2020/5/24
辽宁,149,2020/5/24
上海,668,2020/5/24
陕西,308,2020/5/24
广东,1592,2020/5/24
北京,593,2020/5/24
吉林,155,2020/5/24
台湾,441,2020/5/24
陕西,308,2020/5/23
台湾,441,2020/5/23
吉林,154,2020/5/23
上海,667,2020/5/23
香港,1065,2020/5/22
台湾,441,2020/5/22
吉林,154,2020/5/22
内蒙古自治区,217,2020/5/22
上海,667,2020/5/22
北京,593,2020/5/22
广东,1591,2020/5/22
四川,563,2020/5/22
上海,667,2020/5/20
内蒙古自治区,217,2020/5/20
吉林,152,2020/5/20
澳门,45,2020/5/19
台湾,440,2020/5/19
上海,666,2020/5/19
吉林,151,2020/5/19
湖北,68135,2020/5/19
陕西,308,2020/5/19
内蒙古自治区,216,2020/5/19
香港,1055,2020/5/18
台湾,440,2020/5/18
河北,328,2020/5/18
北京,593,2020/5/18
吉林,146,2020/5/18
内蒙古自治区,213,2020/5/18
上海,666,2020/5/18
香港,1055,2020/5/17
台湾,440,2020/5/17
天津,192,2020/5/17
吉林,144,2020/5/17
北京,593,2020/5/17
广东,1590,2020/5/17
黑龙江,945,2020/5/17
澳门,45,2020/5/17
上海,665,2020/5/16
吉林,140,2020/5/16
陕西,308,2020/5/16
内蒙古自治区,209,2020/5/16
北京,593,2020/5/16
黑龙江,945,2020/5/16
山东,788,2020/5/16
海南,169,2020/5/15
香港,1052,2020/5/15
台湾,440,2020/5/15
上海,660,2020/5/15
陕西,308,2020/5/15
福建,356,2020/5/15
山东,788,2020/5/15
吉林,138,2020/5/15
内蒙古自治区,209,2020/5/15
香港,1051,2020/5/14
台湾,440,2020/5/14
上海,660,2020/5/14
北京,593,2020/5/14
广东,1589,2020/5/14
天津,191,2020/5/14
吉林,134,2020/5/14
辽宁,149,2020/5/14
黑龙江,945,2020/5/14
